time, machine_id, ps_name, mempct, cpupct, memabs, numthreads, user, path, pid
2022-02-07 20:24:56.232999,None,firefox.exe,3.025457424314574,6.6,None,30,DESKTOP-QVKQ76V\edwar,C:\Program Files\Mozilla Firefox\firefox.exe,35584
2022-02-07 20:24:56.232999,None,OneDrive.exe,0.8579706566490888,0.0,None,27,DESKTOP-QVKQ76V\edwar,C:\Program Files\Microsoft OneDrive\OneDrive.exe,36236
2022-02-07 20:24:56.232999,None,RuntimeBroker.exe,0.3489103532607098,0.0,None,5,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\RuntimeBroker.exe,36344
2022-02-07 20:24:56.232999,None,EPPCCMON.EXE,0.11473575503181442,0.0,None,2,DESKTOP-QVKQ76V\edwar,C:\Program Files (x86)\EPSON Software\Epson Printer Connection Checker\EPPCCMON.EXE,36480
2022-02-07 20:24:56.232999,None,UserOOBEBroker.exe,0.10131235756011625,0.0,None,1,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\oobe\UserOOBEBroker.exe,36620
2022-02-07 20:24:56.232999,None,Discord.exe,1.1237441284883687,0.7,None,37,DESKTOP-QVKQ76V\edwar,C:\Users\edwar\AppData\Local\Discord\app-1.0.9003\Discord.exe,36628
2022-02-07 20:24:56.232999,None,UpdateBrowserForApp.exe,0.093375896281229,0.0,None,1,DESKTOP-QVKQ76V\edwar,C:\Users\edwar\AppData\Local\Microsoft\BingWallpaperApp\UpdateBrowserForApp.exe,36716
2022-02-07 20:24:56.232999,None,LockApp.exe,0.640501819507234,0.0,None,13,DESKTOP-QVKQ76V\edwar,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,36808
2022-02-07 20:24:56.232999,None,TextInputHost.exe,1.2984442576273312,0.0,None,36,DESKTOP-QVKQ76V\edwar,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,36820
2022-02-07 20:24:56.232999,None,AutoHotkey.exe,0.10043052852912879,0.0,None,1,DESKTOP-QVKQ76V\edwar,C:\Program Files\AutoHotkey\AutoHotkey.exe,37052
2022-02-07 20:24:56.232999,None,firefox.exe,0.3550341659759006,0.0,None,6,DESKTOP-QVKQ76V\edwar,C:\Program Files\Mozilla Firefox\firefox.exe,37112
2022-02-07 20:24:56.232999,None,Cortana.exe,0.8641924503677227,0.0,None,12,DESKTOP-QVKQ76V\edwar,C:\Program Files\WindowsApps\Microsoft.549981C3F5F10_3.2111.12605.0_x64__8wekyb3d8bbwe\Cortana.exe,37208
2022-02-07 20:24:56.232999,None,AutoHotkey.exe,0.10096942404806555,0.0,None,2,DESKTOP-QVKQ76V\edwar,C:\Program Files\AutoHotkey\AutoHotkey.exe,37372
2022-02-07 20:24:56.232999,None,firefox.exe,1.2520502524970458,0.0,None,29,DESKTOP-QVKQ76V\edwar,C:\Program Files\Mozilla Firefox\firefox.exe,38320
2022-02-07 20:24:56.232999,None,Discord.exe,1.1841984076127319,0.0,None,12,DESKTOP-QVKQ76V\edwar,C:\Users\edwar\AppData\Local\Discord\app-1.0.9003\Discord.exe,38324
2022-02-07 20:24:56.232999,None,FUFAXRCV.exe,0.18944627015714194,0.0,None,5,DESKTOP-QVKQ76V\edwar,C:\Program Files (x86)\EPSON Software\FAX Utility\FUFAXRCV.exe,38372
2022-02-07 20:24:56.232999,None,taskhostw.exe,0.267096215385761,0.0,None,10,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\taskhostw.exe,38416
2022-02-07 20:24:56.232999,None,audiodg.exe,0.24681414767304916,0.0,None,6,NT AUTHORITY\LOCAL SERVICE,C:\Windows\System32\audiodg.exe,38436
2022-02-07 20:24:56.232999,None,dllhost.exe,0.21653801760914593,0.0,None,7,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\dllhost.exe,38520
2022-02-07 20:24:56.232999,None,E_YATIWAE.EXE,0.13536075625657698,0.0,None,3,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\spool\drivers\x64\3\E_YATIWAE.EXE,38540
2022-02-07 20:24:56.232999,None,RtkAudUService64.exe,0.156867586512327,0.0,None,12,DESKTOP-QVKQ76V\edwar,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_82608b626ba1b8a0\RtkAudUService64.exe,38692
2022-02-07 20:24:56.232999,None,BingWallpaperApp.exe,0.8301930421729836,0.0,None,8,DESKTOP-QVKQ76V\edwar,C:\Users\edwar\AppData\Local\Microsoft\BingWallpaperApp\BingWallpaperApp.exe,38836
2022-02-07 20:24:56.232999,None,Notepad.exe,0.22388659286737486,0.0,None,2,DESKTOP-QVKQ76V\edwar,C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_10.2103.6.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,39068
